Latitude,Longitude,Senior Citizen,Partner,Dependents,Tenure Months,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Expected Monthly,Total Services,Security Score,Entertainment Score
34.074087,-117.605618,No,No,No,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.35,20.35,20.35,0,0,0
40.845738,-120.322219,No,Yes,Yes,23,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,23.85,625.65,27.202173913043477,0,0,0
38.671295,-121.388251,No,Yes,No,72,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,6747.35,93.71319444444445,3,1,2
34.109775,-117.378904,No,Yes,No,67,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.45,78.05149253731344,3,1,2
40.390301,-123.412327,No,Yes,No,43,No,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.25,2151.6,50.03720930232558,4,3,1
33.822295,-118.26411,No,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,45.65,0,0,0
33.867593,-118.080637,Yes,Yes,No,60,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.35,6339.45,105.6575,4,2,2
41.10831,-121.360362,No,No,No,2,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.85,152.45,76.225,2,2,0
34.02381,-118.156582,No,No,No,1,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,75.55,75.55,75.55,1,1,0
33.806708,-117.02007,No,Yes,No,72,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.85,5763.15,80.04374999999999,5,4,1
33.143826,-115.497485,No,Yes,Yes,32,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,89.6,2901.8,90.68125,2,1,1
32.957195,-117.202542,No,No,No,61,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,89.65,5308.7,87.02786885245901,6,4,2
37.713926,-121.928425,No,Yes,Yes,64,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),110.3,6997.3,109.3328125,5,3,2
38.546999,-120.271114,No,Yes,No,14,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.55,294.5,21.035714285714285,0,0,0
33.03933,-115.191857,No,No,No,13,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.5,1011.8,77.83076923076922,1,0,1
39.141934,-122.770679,No,Yes,No,25,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.95,495.15,19.805999999999997,0,0,0
34.457541,-119.631072,No,No,No,46,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),54.35,2460.15,53.481521739130436,2,2,0
34.196837,-118.142236,No,No,No,4,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.9,199.75,49.9375,0,0,0
34.061918,-118.277939,No,No,No,47,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.45,943.0,20.06382978723404,0,0,0
33.905963,-118.08263,No,Yes,Yes,53,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,69.7,3729.6,70.36981132075472,4,3,1
34.064073,-117.166158,No,Yes,No,9,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,62.71111111111111,3,1,2
33.864622,-118.179626,No,Yes,No,70,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,113.29357142857143,5,3,2
38.304194,-120.592431,No,No,No,50,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,90.98899999999999,4,4,0
40.021787,-122.127576,No,No,No,9,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,704.3,78.25555555555555,1,1,0
33.885499,-117.324959,No,Yes,No,70,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.8,1397.65,19.966428571428573,0,0,0
34.296574,-118.244839,No,No,No,67,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),118.35,7804.15,116.47985074626865,6,4,2
33.570023,-117.773669,No,No,No,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.65,19.65,19.65,0,0,0
33.881158,-117.854783,No,Yes,Yes,66,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),74.25,4859.25,73.625,0,0,0
39.34128,-120.786867,No,Yes,Yes,58,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.3,1160.75,20.012931034482758,0,0,0
34.084909,-117.258107,No,Yes,No,0,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),52.55,0.0,0.0,4,3,1
36.462671,-118.997291,No,No,No,2,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,72.575,0,0,0
34.063947,-118.383001,No,No,No,41,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.85,810.45,19.76707317073171,0,0,0
36.719141,-119.202677,Yes,No,No,4,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.85,292.8,73.2,1,0,1
37.515556,-122.502311,No,No,No,23,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.15,405.6,17.63478260869565,0,0,0
33.9108,-117.398153,Yes,Yes,No,61,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,63.97704918032787,2,1,1
41.269521,-123.546958,No,No,Yes,8,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.05,163.6,20.45,0,0,0
32.649787,-116.2237,No,No,No,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,75.35,1,1,0
35.369553,-120.763864,No,No,No,22,Yes,No,No,No,No,No,No,No,Two year,No,Mailed check,26.25,605.9,27.54090909090909,0,0,0
36.301689,-119.018233,No,No,No,2,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,47.8,92.45,46.225,1,1,0
33.507255,-117.029473,No,Yes,No,55,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,81.05727272727272,1,1,0
34.1528,-118.000482,No,Yes,Yes,60,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.35,4453.3,74.22166666666666,0,0,0
37.808731,-122.238708,No,Yes,Yes,51,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,95.15,5000.05,98.04019607843138,3,2,1
34.178068,-118.615714,No,No,No,7,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.3,526.7,75.24285714285715,1,0,1
35.710244,-118.881679,Yes,No,No,2,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,131.65,65.825,0,0,0
37.687264,-122.15728,No,No,No,35,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),85.3,2917.5,83.35714285714286,2,2,0
39.031876,-120.811141,No,No,No,70,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.75,6367.2,90.96,6,4,2
34.162515,-118.203869,No,No,No,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,89.25,2,0,2
33.823943,-118.111335,No,Yes,Yes,30,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,25.1,789.55,26.31833333333333,0,0,0
39.493991,-122.286363,No,No,No,8,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.85,365.55,45.69375,1,1,0
41.867908,-123.794144,Yes,No,No,5,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.25,331.9,66.38,0,0,0
39.258746,-121.77697,No,No,No,9,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,66.25,620.55,68.94999999999999,3,2,1
38.505995,-123.187019,No,No,No,11,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.55,824.75,74.97727272727273,1,1,0
35.349241,-116.770281,No,Yes,Yes,63,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),39.35,2395.05,38.01666666666667,3,3,0
36.520537,-120.118055,No,Yes,No,39,Yes,No,No,No,No,No,No,No,Two year,Yes,Mailed check,23.8,903.8,23.174358974358974,0,0,0
37.863843,-122.275684,No,Yes,No,17,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.4,1607.2,94.54117647058824,3,2,1
38.392686,-120.415951,No,No,No,14,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,54.25,773.2,55.228571428571435,1,1,0
38.400264,-120.641274,No,Yes,No,61,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),93.7,5860.7,96.07704918032786,4,3,1
33.571259,-117.731917,No,Yes,Yes,72,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,114.17222222222222,6,4,2
37.100948,-120.270136,Yes,Yes,No,40,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,55.8,2283.3,57.0825,1,0,1
34.076259,-118.310715,No,Yes,Yes,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.15,20.15,20.15,0,0,0
34.037251,-118.423573,No,No,No,47,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),39.65,1798.65,38.26914893617022,3,3,0
37.529656,-120.854357,No,Yes,No,34,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,78.3,2564.3,75.42058823529412,1,0,1
39.176595,-121.291692,No,No,No,18,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,40.2,711.95,39.55277777777778,3,3,0
38.513484,-120.704613,No,No,No,27,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.25,538.2,19.933333333333334,0,0,0
37.553469,-120.952825,No,Yes,Yes,46,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.25,890.35,19.355434782608697,0,0,0
39.806141,-123.531098,No,Yes,Yes,68,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),95.1,6683.4,98.28529411764706,4,3,1
37.974498,-121.319568,No,No,No,3,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,63.75,21.25,0,0,0
35.989792,-121.055933,No,No,No,22,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.65,2104.55,95.66136363636365,2,0,2
33.716136,-117.752574,Yes,Yes,No,36,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.5,3436.1,95.44722222222222,3,1,2
36.560498,-117.962461,No,Yes,Yes,28,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),60.0,1682.05,60.073214285714286,5,3,2
34.066964,-117.937007,No,No,No,51,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.85,996.95,19.548039215686277,0,0,0
41.750354,-120.403885,No,No,No,4,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.85,399.25,99.8125,3,1,2
33.889605,-115.257009,No,No,No,26,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.65,2537.0,97.57692307692308,4,2,2
34.097863,-116.594561,No,Yes,Yes,37,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,92.95,3415.25,92.30405405405405,3,2,1
40.507272,-120.338228,No,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),44.55,44.55,44.55,0,0,0
34.052917,-118.255178,No,No,No,5,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),19.85,108.05,21.61,0,0,0
37.84551,-122.235181,No,No,No,22,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,105.32272727272726,3,1,2
34.085807,-118.206617,No,Yes,No,56,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,24.45,1431.65,25.56517857142857,0,0,0
38.684437,-121.055634,No,No,No,35,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),20.6,754.0,21.542857142857144,0,0,0
37.820894,-122.369725,No,No,No,11,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.5,791.75,71.97727272727273,1,1,0
39.955587,-123.681175,Yes,No,No,67,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,3725.5,55.6044776119403,1,1,0
32.697098,-117.116587,No,Yes,Yes,13,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,57.7,3,3,0
34.245289,-117.642503,No,No,No,40,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,1382.9,34.572500000000005,2,2,0
32.64164,-116.985026,Yes,No,No,1,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46.3,46.3,46.3,0,0,0
39.258746,-121.77697,No,Yes,Yes,69,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,45.23768115942029,4,4,0
34.200175,-118.540958,No,No,No,15,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.7,438.25,29.216666666666665,1,1,0
35.607875,-118.466318,No,No,No,11,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.35,215.25,19.568181818181817,0,0,0
33.994524,-118.149953,No,No,No,2,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.1,39.8,19.9,0,0,0
34.102119,-117.815532,No,Yes,Yes,2,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.3,40.25,20.125,0,0,0
36.008958,-118.891593,Yes,Yes,No,35,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.05,3452.55,98.64428571428572,3,1,2
41.465121,-122.380947,No,Yes,Yes,68,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.0,5607.75,82.46691176470588,6,4,2
41.528541,-122.955018,No,Yes,No,70,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),77.3,5498.2,78.54571428571428,4,3,1
36.185471,-119.375243,No,No,No,52,No,DSL,No,Yes,No,No,No,No,One year,No,Mailed check,30.1,1623.4,31.21923076923077,1,1,0
36.175255,-119.813805,Yes,Yes,No,16,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.05,1391.15,86.946875,1,0,1
37.266388,-122.26308,No,No,No,6,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.15,124.4,20.733333333333334,0,0,0
33.044541,-116.833922,Yes,No,No,16,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.75,1350.15,84.384375,1,0,1
35.852892,-118.397782,No,Yes,Yes,68,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),111.75,7511.3,110.46029411764707,5,3,2
39.003358,-121.022539,No,No,No,12,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.95,1132.75,94.39583333333333,3,1,2
37.497915,-122.267361,No,Yes,No,50,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.4,4914.9,98.29799999999999,3,2,1
34.936,-120.594655,No,Yes,No,61,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),20.55,1305.95,21.409016393442624,0,0,0
35.342891,-119.064803,No,No,No,4,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,49.25,208.45,52.1125,1,1,0
33.581045,-117.14719,Yes,Yes,No,13,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.65,94.89615384615385,2,0,2
37.834341,-122.26437,No,No,No,19,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.15,1789.25,94.17105263157895,3,2,1
35.652242,-119.4464,No,Yes,No,46,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),69.1,3168.0,68.8695652173913,3,1,2
37.797526,-122.464531,No,Yes,Yes,32,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),76.3,2404.15,75.1296875,5,4,1
37.4695,-120.672724,No,Yes,No,42,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,38.71547619047619,2,1,1
37.808731,-122.238708,No,No,No,4,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,40.05,162.45,40.6125,2,1,1
38.880622,-120.973865,No,Yes,Yes,70,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.0,6293.2,89.90285714285714,6,4,2
33.766004,-117.786763,Yes,No,No,47,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),59.6,2754.0,58.59574468085106,2,2,0
33.90139,-118.315697,No,Yes,No,64,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),89.45,5692.65,88.94765625,3,3,0
32.726627,-116.994608,No,No,No,1,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),19.25,19.25,19.25,0,0,0
34.129058,-118.759788,No,Yes,No,65,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),108.65,6937.95,106.7376923076923,5,3,2
34.2112,-118.230625,No,Yes,No,61,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),51.35,3244.4,53.18688524590164,4,3,1
38.63153,-120.842609,No,No,Yes,2,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),61.2,125.95,62.975,2,1,1
37.499411,-122.196318,Yes,Yes,No,21,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.1,1474.75,70.22619047619048,0,0,0
36.600185,-119.175655,No,No,No,2,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,86.2,178.7,89.35,2,1,1
33.679659,-118.016195,No,Yes,No,39,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,83.74358974358974,2,1,1
34.274846,-116.937581,No,Yes,No,37,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,99.2,3754.6,101.47567567567567,4,3,1
36.869584,-118.189241,No,Yes,No,8,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,777.3,97.1625,3,1,2
32.733564,-117.033713,Yes,Yes,No,54,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,110.45,6077.75,112.55092592592592,5,3,2
37.444314,-122.149996,Yes,Yes,No,56,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,95.65,5471.75,97.70982142857143,4,4,0
36.959731,-120.653519,No,Yes,No,60,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,90.95,5453.4,90.89,3,2,1
33.309852,-116.823091,No,Yes,No,68,Yes,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),75.8,5293.95,77.85220588235293,4,3,1
37.760412,-122.484966,No,No,No,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,54.75,54.75,54.75,1,0,1
39.904002,-121.527823,No,Yes,No,32,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Mailed check,70.5,2201.75,68.8046875,4,3,1
33.88151,-118.234451,No,Yes,Yes,71,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.3,7782.85,109.61760563380282,6,4,2
33.977468,-118.445475,No,Yes,No,3,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),84.75,264.85,88.28333333333335,1,0,1
37.499411,-122.196318,No,Yes,No,71,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),116.1,8310.55,117.04999999999998,6,4,2
35.120833,-120.61843,No,Yes,Yes,1,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,19.75,19.75,0,0,0
39.239818,-123.565432,No,Yes,No,20,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.0,1820.45,91.02250000000001,2,0,2
38.489273,-120.891614,No,No,No,18,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.0,553.0,30.72222222222222,1,0,1
37.474396,-120.875917,No,No,No,20,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),64.4,1398.6,69.92999999999999,3,2,1
34.059281,-118.30742,No,No,Yes,2,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.7,151.65,75.825,0,0,0
39.246654,-120.029273,No,Yes,Yes,40,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,97.885,3,2,1
38.883224,-121.15918,No,No,No,35,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.75,700.45,20.012857142857143,0,0,0
33.728273,-118.085304,No,Yes,Yes,56,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),68.75,3815.4,68.13214285714285,3,2,1
36.936228,-121.785559,No,No,No,30,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25,97.875,3,1,2
39.23754,-120.720196,No,Yes,Yes,72,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.55,6093.3,84.62916666666666,5,3,2
34.037037,-118.705803,No,No,No,42,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.8,4327.5,103.03571428571429,5,3,2
38.619049,-121.517552,No,No,No,21,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,72.61190476190475,4,3,1
33.868316,-117.929029,No,Yes,No,5,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.1,85.1,17.02,0,0,0
35.824572,-116.274755,No,No,No,51,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.8,4837.6,94.85490196078432,3,2,1
37.287758,-119.548156,No,Yes,No,47,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),19.9,942.95,20.06276595744681,0,0,0
36.545353,-119.338535,No,Yes,Yes,46,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,20.2,917.45,19.944565217391304,0,0,0
32.802959,-117.027095,No,Yes,No,62,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),72.0,4284.2,69.1,4,3,1
34.074736,-118.145959,No,No,No,19,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),87.7,1725.95,90.83947368421053,2,1,1
37.828416,-122.216005,No,No,No,32,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,84.05,2781.85,86.9328125,1,0,1
38.574856,-121.46504,No,No,No,52,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.3,5731.4,110.21923076923076,5,3,2
38.333133,-121.920151,No,Yes,Yes,4,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.5,96.85,24.2125,0,0,0
39.913777,-122.289984,No,Yes,Yes,63,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,51.13095238095238,1,1,0
41.082472,-121.195215,No,No,No,10,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),54.5,568.2,56.82000000000001,1,1,0
33.976328,-117.319786,No,No,Yes,6,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,128.6,21.433333333333334,0,0,0
38.809175,-121.171375,Yes,Yes,No,56,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.65,5688.05,101.57232142857143,3,1,2
33.83796,-117.870494,No,No,No,54,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9,3883.3,71.91296296296296,4,3,1
40.331975,-121.460674,No,No,No,15,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76.0,1130.85,75.39,0,0,0
35.176236,-120.483243,No,Yes,No,20,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,81.0,1683.7,84.185,2,2,0
33.889605,-115.257009,Yes,No,No,21,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.8,2030.3,96.68095238095238,3,1,2
38.049292,-122.228415,No,Yes,Yes,25,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.3,1296.8,51.872,2,2,0
36.205465,-119.085807,Yes,Yes,No,62,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),89.8,5629.55,90.7991935483871,2,1,1
34.486835,-117.362274,No,Yes,No,66,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.2,6936.85,105.10378787878788,4,2,2
33.877639,-117.961212,No,Yes,No,59,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.9,105.98135593220339,5,4,1
34.200175,-118.540958,No,Yes,Yes,71,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,104.30281690140845,4,2,2
34.242058,-116.89802,No,Yes,Yes,16,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,117.659375,5,3,2
37.680968,-121.446049,No,Yes,No,31,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,64.0,1910.75,61.63709677419355,3,2,1
41.465121,-122.380947,No,No,Yes,14,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),76.1,1054.8,75.34285714285714,5,4,1
37.479926,-120.230424,No,Yes,Yes,11,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,20.0,196.35,17.849999999999998,0,0,0
40.059385,-122.091481,Yes,Yes,No,4,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,29.9,118.25,29.5625,1,1,0
